id,longitude,latitude,path,url,borough,source
911103978017723,-73.84175609341796,40.66640544227653,./data/all/Queens/911103978017723.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.66641,-73.84176&heading=68&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
488971662530859,-74.008621079311,40.681010198306,./data/all/Brooklyn/488971662530859.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An_Vrqa5WVxECHMJBAIT-5RMo-NIw3xs5xS8az8F59FcxrYQahuSSY48JrCyFoQ_Mv0DnEHwC3wqR1homHOrXJuSYND8V_J8lwy4CB7Vvrtk2HfOJlBWjpv-cGowKmaMokv4QCEc6SGK7W90OTGONA?stp=s2048x1152&ccb=10-5&oh=00_AfCV-39R8i3yynHFpjWqp7FZSYv5VA8LGSuyDR1M1HnH5Q&oe=656B80FE&_nc_sid=201bca,Brooklyn,Mapillary
283738093404293,-73.806136,40.720902,./data/all/Queens/283738093404293.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An84JdmNq3KLzB03-2toYKaDMKFIkuYXSKwEn5rpBYvQkVfqOVNaqmkNJtzaeWl-u8YMh76Kn_H7WFN_7PpgBTYt18JbdyvxRlcIDhI9XADCkLhn7n_i1hYW-2ZKropmk7Ocp5MYk1mQtuQSLVP5Jw?stp=s2048x1536&ccb=10-5&oh=00_AfA9HUCehHtvc2RTQa7AQptk-zHUbWmtE2HVT2DrcVDHmw&oe=656B8469&_nc_sid=201bca,Queens,Mapillary
182409461530415,-74.1805247383038,40.55131527443546,./data/all/Staten Island/182409461530415.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.55132,-74.18052&heading=232&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Staten Island,Google Maps
318964766410743,-73.749143586188,40.714805926878,./data/all/Queens/318964766410743.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An-zWYpVco3LgiYA0DQcqNVE4Tk5dkSkz4aPgs-zg50c54mOdCiu2p970EHro1g15hNPPfvJXiUmqaw-WA9Bo-bSxHL_xZRt29SGOtGsDtI6ZKFWrT5whuq2Y8S3_YrlxCS74Ck9v77aZHffftQPSMY?stp=s2048x1152&ccb=10-5&oh=00_AfDCTB71eKl4yJqs-DtsZtlCpGkJt_ZZCol5WMYLCxM9qw&oe=656BAD29&_nc_sid=201bca,Queens,Mapillary
289675174630467,-73.97106245357264,40.62822988110403,./data/all/Brooklyn/289675174630467.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.62823,-73.97106&heading=310&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
491714338739427,-73.971347,40.673419,./data/all/Brooklyn/491714338739427.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8nGtrWKOvWsFRo5QLksGG0Xkc0ql8yckhSPKQSEixeJdTqjeQIxUjA_kamXOkZyvBXFPU0QptYa6egcU0ApxBKryEzEGRkaw696fI0rsLJdt45RlEouNSKWePW2FyP16aNlrMr0OdkaIYHwttHQZY?stp=s2048x1536&ccb=10-5&oh=00_AfAkHGjm3qJGJUa3Lki67-SnIIh0Cho8Xz_rWFCFrYjHBQ&oe=656BA83F&_nc_sid=201bca,Brooklyn,Mapillary
182254920454902,-73.960721443478,40.590492226087,./data/all/Brooklyn/182254920454902.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An-Jye6DrCbCBH3gm1lZ1gRbyfV67K8ZeRDomIcpANIA1043jKP6nqYp0SqXK2t-YDlZhhpqSBs0G9I0wrbgdoMMGbfGLr5mK-2u2njK0kAVaT7CkLUSGBL-O0i4nthe6E_T8fMFbdaDEJZdo5VZ7A?stp=s2048x1152&ccb=10-5&oh=00_AfBnr5WiRpGC3LZD42z-d7-wvtPfHnkEOjMMN9k9lPclYA&oe=656B9822&_nc_sid=201bca,Brooklyn,Mapillary
864764273302110,-73.88027376018032,40.81067258345329,./data/all/Bronx/864764273302110.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.81067,-73.88027&heading=350&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Bronx,Google Maps
1182116085573485,-73.971271096904,40.669354147001,./data/all/Brooklyn/1182116085573485.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8TMPenC2gaUd34gaZmk7aFiUonQFHYvcGmx00QhgaKqAG1kRKKVtgyP3-gXL0MZX-TCC5M5_xWHAyOWT6n5tfdIY5sQ_ipSHUNFaQJZxaidgAmb4lKvIiF1miATNsnHGmGCnDyrAioJiXHhpHmVg?stp=s2048x1536&ccb=10-5&oh=00_AfDPoG-lRvH1xqPYulxFOAe040enURY93PHlEzPfozaGbg&oe=656B96DE&_nc_sid=201bca,Brooklyn,Mapillary
768502657186282,-73.792494,40.744718,./data/all/Queens/768502657186282.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An_w_eBtbynKX-GR6d7QLnHTWP9sQhcbFMdyOW8i5Mr0zluePl3ucBbALf4E4vR7dO2eXdV-VKB1uUZqH3EodN8HgLGdoZoDBjeayozeItiiuSuLPMjAj4d0Huz7L2c-lglPD8RiS2fHdPHWkg2NQg?stp=s2048x1536&ccb=10-5&oh=00_AfAFc5xAZ9XwXp6ePm2CEEiXbodZXwDNy0dib1EIfQTEHQ&oe=656B9274&_nc_sid=201bca,Queens,Mapillary
584004027326498,-73.82090812110987,40.83440117062534,./data/all/Bronx/584004027326498.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.83440,-73.82091&heading=348&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Bronx,Google Maps
861653061177235,-73.85351872316326,40.89512413388851,./data/all/Bronx/861653061177235.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.89512,-73.85352&heading=225&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Bronx,Google Maps
1807681069432917,-73.901641,40.759585,./data/all/Queens/1807681069432917.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8J6fEDWM0R5tD-6eh1QqmKmPah5lqncfzcrCv3OL34LeBy6QeexUIft3skX3Z6vVtRUXMSKPt68KgoYOJQrTkwrrbZsHDo1heEEIYqI8wwp9-TtPc7alup3Cmh0qe-8YLNiM0cYWFamkYVc4pBJA?stp=s2048x1536&ccb=10-5&oh=00_AfC5KnoOqa5JizKvgvKDfGhpMHDnmwQa9uVq1g1dv4EbEA&oe=656B9B8D&_nc_sid=201bca,Queens,Mapillary
276371949576146,-73.73648546697929,40.68105896592987,./data/all/Queens/276371949576146.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.68106,-73.73649&heading=92&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
509557476429161,-74.02243625834592,40.618781601400194,./data/all/Brooklyn/509557476429161.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.61878,-74.02244&heading=330&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
488877502401500,-73.934680382772,40.806502181386,./data/all/Manhattan/488877502401500.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An-oFYhIwjDhzln1Qr3omnyH2teXMjHYoKY8b_HUSfg5vrR-DGy3zLnN9bn6J6x6fUnHA0bVCZrBxHBxdERguHPJwh5ydjLdkOO3P_bBiEE_6-xVhPwiFyFL6GTkOyn7nmf4J5LO329Eh-ljFhA73g?stp=s2048x1152&ccb=10-5&oh=00_AfAg9snVJT-qEYAjrCCMSYwgJMg0DNnaq0JLyLfHdQMUOg&oe=656BA909&_nc_sid=201bca,Manhattan,Mapillary
251086350269342,-73.7518438556449,40.77441967816505,./data/all/Queens/251086350269342.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.77442,-73.75184&heading=148&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
171800030144779,-73.88711357552714,40.71999076046088,./data/all/Queens/171800030144779.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.71999,-73.88711&heading=208&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
944025810333316,-73.9296281238038,40.852520747682384,./data/all/Manhattan/944025810333316.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.85252,-73.92963&heading=315&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Manhattan,Google Maps
3599186203521244,-73.909644,40.874539,./data/all/Manhattan/3599186203521244.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8IUKsSa0ZVenwmOlEkxepQX9LYKYzk0g125xdRLLV8eRIcVDh_DmCtc6IIbsfgmgI7sOtfh20eNY-b0x5R5maXSJ-PdiLfPA2WHj0jO9OWD8E7AGC3h4WcO_qhA--ZKtsVvaNhB_ijnyc2c6W2PA?stp=s2048x1536&ccb=10-5&oh=00_AfA3Jl4CJ_qkS-OeJuMGoDcg1J9u3TjVAR91TS5O14A2Kw&oe=656BBC71&_nc_sid=201bca,Manhattan,Mapillary
415858117782166,-73.80796997167995,40.658819949604194,./data/all/Queens/415858117782166.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.65882,-73.80797&heading=189&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
485679439308947,-73.953879369026,40.744942490096,./data/all/Queens/485679439308947.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An81O0fXR4rQWT8GUh-QOSjfdV7CYsSKz75MCGrYYnvFBqKx8rrQluttVB4BlvIvQGFRA35F_X2JdvKOTqypRAHAEiI7xaT9NL9mdXMK5hK06zljAvde5tjmm1SzmL4gR_7lZVLrYOZu8cShEGPo7hY?stp=s2048x1152&ccb=10-5&oh=00_AfDzyrHobdL3XRycEDsh1WX4T6oFp-fx28djwtSwFHVEGQ&oe=656B9A56&_nc_sid=201bca,Queens,Mapillary
1832231923872134,-73.942012699998,40.836822900001,./data/all/Manhattan/1832231923872134.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8J35N1-DAF3jOAmgybjGXFpJImyS4ypSE1cFUEWTKpvVNjstLDF0wuJwIYEoogiMpbGZfhuPVuwhhsMR2G5vTglK4LlK5HIJNAKIUs7GFBKcGIv-f8HB-onkm-9kUyiKfmLDOo9mx_omfiGWiW3Q?stp=s2048x1536&ccb=10-5&oh=00_AfDhwFuw86jB5BErKlqYC3MagfR8OZqQC_fol4kJ-7jFSw&oe=656BB3AD&_nc_sid=201bca,Manhattan,Mapillary
522871538438708,-73.8934071675847,40.63361906672976,./data/all/Brooklyn/522871538438708.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.63362,-73.89341&heading=353&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
1132637500538622,-73.860232015307,40.654860738661,./data/all/Queens/1132637500538622.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8C0s8OTmDGpm16apxJE8SGzxcfhA_Rluq-xns9nmz2kLolAtdQje_1bboq1vBDkQeLQ9S0FYrsVNuoo2GKl0LP47asxmdGguhUf8cg36pAot29D1qa-VpyZYsn7-DaX1PRUNeSsmuGpXOVFnML2Q?stp=s2048x1152&ccb=10-5&oh=00_AfDZMCj9oDGtQTeIF_0uiBhs9RSdXRRQilSwRIG3Hnpf9A&oe=656B93A9&_nc_sid=201bca,Queens,Mapillary
797200619762709,-74.00813081093592,40.63549675078736,./data/all/Brooklyn/797200619762709.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.63550,-74.00813&heading=214&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
798240804316750,-73.93577023233541,40.65710524305645,./data/all/Brooklyn/798240804316750.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.65711,-73.93577&heading=56&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
938949856676356,-73.717543537277,40.735391773223,./data/all/Queens/938949856676356.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An-w7C5RI607lVhfVxYXFUHzytS4DjDYw-8AzxGMFA9Ja-lSZHxZkk0eVv368leOi_73TY8juoVbbbFLO88mXdDgN6cJtxGtR1GkWM-N1IK22SHQY6vdGln-a6QnF8UkWDT4SLJncIieI_-FSP31MA?stp=s2048x1152&ccb=10-5&oh=00_AfCaXgA5sNSJlJIDQ5-HhJTETudn-vHT85Sk5mDlb6Cw2A&oe=656BA6F6&_nc_sid=201bca,Queens,Mapillary
293309215751923,-73.910779,40.88257,./data/all/Bronx/293309215751923.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8CxC6dlfKePMA5XZhurzQYT1s8Sb5o4dKlA_ZwZGxgT9LRqSWrnS_P7bKRiZa1Ndau5Ff3CQU4pgCp91NHZ_2pV_UOgZatnqEFJ-Qh2dqpEd_b2J-Mia6-LSiLdtOHZBKprFnNtZIMc7lghUQwhbw?stp=s2048x1536&ccb=10-5&oh=00_AfCjww0e-YDGunnAxqQ-dMN6n-U3nXRG3ZPTCZ6DHuFarQ&oe=656BA717&_nc_sid=201bca,Bronx,Mapillary
756589191887232,-73.958992,40.728139,./data/all/Brooklyn/756589191887232.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An_9RQ_GA1JTKcswDKxzsBl0k_Mj7K7LHhdLgtJ_7blYNy-CudrjyDhGPD-XS9OVdpfOebzzYBAzRraG2HI2ReMiGhTye4N2jfilOILZX6u62X_dhfCZ4yv4cIuqNQGHIiePDbZYKo2XPag--kSitw?stp=s2048x1536&ccb=10-5&oh=00_AfBaJzhLY0a7BheooQhYSZp7pANPa-Gmf-YQTrdxs1LSyA&oe=656B7EFE&_nc_sid=201bca,Brooklyn,Mapillary
305458164280356,-73.850406194024,40.751556253785,./data/all/Queens/305458164280356.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An9v6hA3BIYJkPd_DTpThvzf511WqsRF8mU4ZNOrp9XFr24yvK3SxGBtfrHNyD-xXKdlpgBwxOXg9Ep4s_lUvXh8EjBBf5Y_4UjMpQ93CINGI3E76GkmjvdnDeZuzbpXQjJoDynOKV0X0pZ3jUAa5g?stp=s2048x1536&ccb=10-5&oh=00_AfDI0lhR4igwTzW3iK1cNtBNPM3NW7DkHoDSA73gimHJtg&oe=656BB442&_nc_sid=201bca,Queens,Mapillary
237402678433840,-73.9920010735793,40.76276206563754,./data/all/Manhattan/237402678433840.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.76276,-73.99200&heading=26&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Manhattan,Google Maps
5981533781860366,-73.902899230589,40.740808693207,./data/all/Queens/5981533781860366.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An-f_WMKtFpH1vKkhlpPomO0OZABpOdYewxBVlUYCf12Cpwf0EEwsFQDmKsuBSlNBy8nElfFRz5oFA1F-ShjGN1qAq2s9fJ1I18LNxMBTov5GCWg7uyatgY_PyhBXvcGOKMqfJdUwlJio87w9mofJA?stp=s2048x1536&ccb=10-5&oh=00_AfBwDh6xX7sA9nhKuxGBi66PZCBQwHS5zOSfRt64YSVFdg&oe=656B8DFB&_nc_sid=201bca,Queens,Mapillary
833040358605441,-73.83809608653415,40.681846802740345,./data/all/Queens/833040358605441.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.68185,-73.83810&heading=272&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
2980514115603224,-74.191379610981,40.580094830072,./data/all/Staten Island/2980514115603224.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An_Mi3pX-M58HtOL2zTDrB7QpYe1inObcCqXJW_dLeJkJ5SQOtY313HY43Oy0O-zS2e_ZcCTi1x_pQvMIP5p9H-rg7Kag01pHGywb0EojLHUmNR1bJrQZV93JraTEgnt97Wutiakv4Qtw-DiiJnyzvk?stp=s2048x1152&ccb=10-5&oh=00_AfA567AriN1F0TX37A2Zd0xyQ2a6cobq5AyuTUgLVrcfVQ&oe=656BAF74&_nc_sid=201bca,Staten Island,Mapillary
1449769388699796,-73.987006,40.769337,./data/all/Manhattan/1449769388699796.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An-56c9g0PyStheFYnpDtRla38dQxxb7NworMYJCjph6ZCR3TiINRXCYy_86GdaJR02lYwWjY4N7gnJK-MJ_JnzeUw6eOiEMm7-sR0syFTwI1zABlG7jzvehWf0znq6eE_QE4gJIwC11uqfuQPtf7Q?stp=s2048x1536&ccb=10-5&oh=00_AfCpgr4wrOxfW-WNkyRcQekdfNeeiDWTFLER7ZzMsVf2bQ&oe=656B8BB3&_nc_sid=201bca,Manhattan,Mapillary
14572158763831,-74.15331407677506,40.616820004719706,./data/all/Staten Island/14572158763831.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.61682,-74.15331&heading=117&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Staten Island,Google Maps
305891248514552,-73.94098936162717,40.68248579019542,./data/all/Brooklyn/305891248514552.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.68249,-73.94099&heading=121&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
652830507080952,-73.9233478997796,40.79870044118443,./data/all/Manhattan/652830507080952.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.79870,-73.92335&heading=290&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Manhattan,Google Maps
142005639076024,-73.8863071964294,40.7160335123175,./data/all/Queens/142005639076024.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.71603,-73.88631&heading=161&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
177107814303233,-73.887190965478,40.856014034955,./data/all/Bronx/177107814303233.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An_gyRXVv1xau0z1h_v6yyYtENOjxqgHiCKhlJM0Q-OYfzQA4RLyx8NOHecqhflggCfy8rABKCntLNIy2U8GdJcGcdg6X3DyUgSZavpDfEr6jB3NOrHla2Yja79nbxM8IL9YYq-bLa4uoDflx387jA?stp=s2048x1152&ccb=10-5&oh=00_AfCOrFgYVEmUFTBIfq0AWzMwu3MLsDcL9N_T28jJoZm49w&oe=656BB0E0&_nc_sid=201bca,Bronx,Mapillary
1178781509318885,-73.945278984,40.6695214416,./data/all/Brooklyn/1178781509318885.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8xTAa_lVuG1x5rRNE5VpbTuHOsNXlrJrOSyBrERlvqxBJygRwMZI8CY5j3Qu0diOlK7kbjT1DMXwxxU2tIM9O7yDFQoxEkkULKhztHBjBy2YDutyOfBCBtdslHXDi2f1yL7BMNPfQfG4ecsyEDSg?stp=s2048x1536&ccb=10-5&oh=00_AfCnE7zIMI2JyDH5o_nJZcOAhfEyG0irFvx8ynSl10wIhg&oe=656B8860&_nc_sid=201bca,Brooklyn,Mapillary
265130707294750,-73.90484130426583,40.772781254511166,./data/all/Queens/265130707294750.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.77278,-73.90484&heading=234&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
14654263258854,-73.93467402680446,40.5877370682304,./data/all/Brooklyn/14654263258854.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.58774,-73.93467&heading=87&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
3783326225128407,-73.99057384294,40.744400227501,./data/all/Manhattan/3783326225128407.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An_OqE-iwZWEWBx9n_MZoYY1oqHzxDBuNcMyiGtOSVarhtYkWqnxN7FsYk2WKUrOF2ncsamsNyF-ZcWux49wXbvlAYtZSHdQvacLRI5r-7FnEke2IDZB7r57XdrgaLtgXYWX-A2eTYkYFk624Tt6DXA?stp=s2048x1152&ccb=10-5&oh=00_AfBs74jbuu4SG6hbvkrJmP_Y73uIIn7AxJPz2wHqtj_8HA&oe=656BBC7A&_nc_sid=201bca,Manhattan,Mapillary
940859822539083,-73.89750375847521,40.61677528906775,./data/all/Brooklyn/940859822539083.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.61678,-73.89750&heading=65&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
1377564595946949,-73.974453333333,40.745708333333,./data/all/Manhattan/1377564595946949.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An85pEQTFUx3fT2y9gb8GaHsOaoHzfknApKsOWoGLWIPpGiV3ShN_UnY_gIFpidlzg6gDBCcYccBF1TP9hYvyswTy4PT71Jtm2WMOdCGDJj_CKzZP48e9a5nWpFbuhaqZMJMtEeXQJzLqGqIr7lQIw?stp=s2048x1536&ccb=10-5&oh=00_AfC08GTKQsCpK8BFgwAQ4phQtZi4ijBPWGQcr3Q76LQ4fg&oe=656BA7B4&_nc_sid=201bca,Manhattan,Mapillary
215967812171295,-73.78528509643282,40.78664508035124,./data/all/Queens/215967812171295.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.78665,-73.78529&heading=275&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Queens,Google Maps
719371572932807,-73.9997760909953,40.676850852164186,./data/all/Brooklyn/719371572932807.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.67685,-73.99978&heading=103&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
81964193707319,-73.9761896257988,40.75374031667889,./data/all/Manhattan/81964193707319.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.75374,-73.97619&heading=144&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Manhattan,Google Maps
207519465994930,-74.09401126450656,40.63490787369845,./data/all/Staten Island/207519465994930.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.63491,-74.09401&heading=38&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Staten Island,Google Maps
369983197683758,-73.751614504666,40.726224593849,./data/all/Queens/369983197683758.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8z4Akd9ZR2NKNNOT6uUiy1VVuVhULkhtZsZrq-LHjMqpuNSb2HR3KfQmPhw51OKaXg8_YZLmgjHqZZN8f_nkIrLXTMoeOlwuMCYRC_Be9FYfJV2m0hzgcCMjb7UfVxI2WiwJYgI3imF1bf4gTLsQ?stp=s2048x1536&ccb=10-5&oh=00_AfAkgjpnhxFdbmLct2TI4FUNMoQ_NjUrst3wBOunDfgkdQ&oe=656B93C4&_nc_sid=201bca,Queens,Mapillary
788339745435394,-73.88994068962913,40.635072252158125,./data/all/Brooklyn/788339745435394.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.63507,-73.88994&heading=136&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
433306239232170,-73.90911797667758,40.81610557166209,./data/all/Bronx/433306239232170.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.81611,-73.90912&heading=80&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Bronx,Google Maps
197717933440584,-74.00367714762777,40.61406814722345,./data/all/Brooklyn/197717933440584.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.61407,-74.00368&heading=241&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
529452654730977,-73.7828214,40.6374378,./data/all/Queens/529452654730977.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An9wPXEUr080MS-qwlyQmMUL56ABBD9XazWtf9FCOb9XAlyYb2cd_HIJ81PZNo4pzn2tGJgsDBjHZvJx9qenPQYse9VdHSh9mjAfZanc4mqrY5uSLStkKPpYJW_w9QnpTZV_oN1quuvpTLYB3h3kZQ?stp=s2048x1536&ccb=10-5&oh=00_AfBFGImgUObmNwvmmMHYp9sY7x3A5oKby9SrC7_Xibs5PA&oe=656BAF73&_nc_sid=201bca,Queens,Mapillary
135576365267583,-73.974439,40.584382,./data/all/Brooklyn/135576365267583.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8TR3Id8N8Hrm1k6TSQ_EDcqX9FN34DlHuuZtZD_c6PmGsaLEhI31R_FthrhREpN7yR3xty4QJcGPtNJ_ax3vPhjBrSnHSDBYloVJKjQdzFLjlBBiXFg_oUoy7ZczVwqyER-9VduC0jdEujIdsbsg?stp=s2048x1536&ccb=10-5&oh=00_AfAt7n6tTo-PG7JjItH6cEsc9w0e6V7_nV5Q88BRp8TBtA&oe=656BAB4A&_nc_sid=201bca,Brooklyn,Mapillary
522879978744480,-73.928912,40.812268,./data/all/Bronx/522879978744480.jpg,https://scontent-lga3-1.xx.fbcdn.net/m1/v/t6/An8HS7IHam9VIV8gD9eLmivQDKMaDmBNpOtW7MouefS8PSTnoSDevnguvx9p13o7WBekoP4tF863C79IumInkeQn7pqfqWFV9v7Wd2hhMf66bcHsL0zM2JyJq3Rx2TK7m87750pGEWB5w9fDowp2o5c?stp=s2048x1536&ccb=10-5&oh=00_AfAUkv9PHga8kF8gB6nazcCzD6_BZUO9Rs5--zxNW13hJw&oe=656BB315&_nc_sid=201bca,Bronx,Mapillary
730350372703118,-73.91653039715305,40.837983413041954,./data/all/Bronx/730350372703118.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.83798,-73.91653&heading=53&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Bronx,Google Maps
222058608451858,-73.89466920554197,40.67379627138259,./data/all/Brooklyn/222058608451858.jpg,"https://maps.googleapis.com/maps/api/streetview?location=40.67380,-73.89467&heading=214&radius=50&size=640x640&return_error_code=true&key=AIzaSyCkVRadz7YwHu98tIGQvl-LIWILdEs3i_4",Brooklyn,Google Maps
